code,description,chapter,chapter_desc,section,section_desc,inclusion_terms,includes,excludes1,excludes2,use_additional_code,code_first,notes,seven_char_note,seven_char_def_extensions,seven_char_def_notes,parent_codes
E10,Type 1 diabetes mellitus,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Diabetes mellitus (E08-E13),[],"['brittle diabetes (mellitus)', 'diabetes (mellitus) due to autoimmune process', 'diabetes (mellitus) due to immune mediated pancreatic islet beta-cell destruction', 'idiopathic diabetes (mellitus)', 'juvenile onset diabetes (mellitus)', 'ketosis-prone diabetes (mellitus)']","['diabetes mellitus due to underlying condition (E08.-)', 'drug or chemical induced diabetes mellitus (E09.-)', 'gestational diabetes (O24.4-)', 'hyperglycemia NOS (R73.9)', 'neonatal diabetes mellitus (P70.2)', 'postpancreatectomy diabetes mellitus (E13.-)', 'postprocedural diabetes mellitus (E13.-)', 'secondary diabetes mellitus NEC (E13.-)', 'type 2 diabetes mellitus (E11.-)']",[],[],[],[],[],{},[],[]
E11,Type 2 diabetes mellitus,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Diabetes mellitus (E08-E13),[],"['diabetes (mellitus) due to insulin secretory defect', 'diabetes NOS', 'insulin resistant diabetes (mellitus)']","['diabetes mellitus due to underlying condition (E08.-)', 'drug or chemical induced diabetes mellitus (E09.-)', 'gestational diabetes (O24.4-)', 'neonatal diabetes mellitus (P70.2)', 'postpancreatectomy diabetes mellitus (E13.-)', 'postprocedural diabetes mellitus (E13.-)', 'secondary diabetes mellitus NEC (E13.-)', 'type 1 diabetes mellitus (E10.-)']",[],"['code to identify control using:', 'insulin (Z79.4)', 'oral antidiabetic drugs (Z79.84)', 'oral hypoglycemic drugs (Z79.84)']",[],[],[],{},[],[]
E13,Other specified diabetes mellitus,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Diabetes mellitus (E08-E13),[],"['diabetes mellitus due to genetic defects of beta-cell function', 'diabetes mellitus due to genetic defects in insulin action', 'postpancreatectomy diabetes mellitus', 'postprocedural diabetes mellitus', 'secondary diabetes mellitus NEC']","['diabetes (mellitus) due to autoimmune process (E10.-)', 'diabetes (mellitus) due to immune mediated pancreatic islet beta-cell destruction (E10.-)', 'diabetes mellitus due to underlying condition (E08.-)', 'drug or chemical induced diabetes mellitus (E09.-)', 'gestational diabetes (O24.4-)', 'neonatal diabetes mellitus (P70.2)', 'type 1 diabetes mellitus (E10.-)']",[],"['code to identify control using:', 'insulin (Z79.4)', 'oral antidiabetic drugs (Z79.84)', 'oral hypoglycemic drugs (Z79.84)']",[],[],[],{},[],[]
E15,Nondiabetic hypoglycemic coma,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other disorders of glucose regulation and pancreatic internal secretion (E15-E16),[],"['drug-induced insulin coma in nondiabetic', 'hyperinsulinism with hypoglycemic coma', 'hypoglycemic coma NOS']",[],[],[],[],[],[],{},[],[]
E16,Other disorders of pancreatic internal secretion,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other disorders of glucose regulation and pancreatic internal secretion (E15-E16),[],[],[],[],[],[],[],[],{},[],[]
E20,Hypoparathyroidism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"[""Di George's syndrome (D82.1)"", 'postprocedural hypoparathyroidism (E89.2)', 'tetany NOS (R29.0)', 'transitory neonatal hypoparathyroidism (P71.4)']",[],[],[],[],[],{},[],[]
E21,Hyperparathyroidism and other disorders of parathyroid gland,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['adult osteomalacia (M83.-)', 'ectopic hyperparathyroidism (E34.2)', 'hungry bone syndrome (E83.81)', 'infantile and juvenile osteomalacia (E55.0)']",['familial hypocalciuric hypercalcemia (E83.52)'],[],[],[],[],{},[],[]
E22,Hyperfunction of pituitary gland,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"[""Cushing's syndrome (E24.-)"", ""Nelson's syndrome (E24.1)"", ""overproduction of ACTH not associated with Cushing's disease (E27.0)"", 'overproduction of pituitary ACTH (E24.0)', 'overproduction of thyroid-stimulating hormone (E05.8-)']",[],[],[],[],[],{},[],[]
E23,Hypofunction and other disorders of the pituitary gland,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],['the listed conditions whether the disorder is in the pituitary or the hypothalamus'],"['postprocedural hypopituitarism (E89.3)', 'short stature due to endocrine disorder (E34.3-)']",[],[],[],[],[],{},[],[]
E24,Cushing's syndrome,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],['congenital adrenal hyperplasia (E25.0)'],[],[],[],[],[],{},[],[]
E25,Adrenogenital disorders,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],"['adrenogenital syndromes, virilizing or feminizing, whether acquired or due to adrenal hyperplasia consequent on inborn enzyme defects in hormone synthesis', 'Female adrenal pseudohermaphroditism', 'Female heterosexual precocious pseudopuberty', 'Male isosexual precocious pseudopuberty', 'Male macrogenitosomia praecox', 'Male sexual precocity with adrenal hyperplasia', 'Male virilization (female)']","['indeterminate sex and pseudohermaphroditism (Q56)', 'chromosomal abnormalities (Q90-Q99)']",[],[],[],[],[],{},[],[]
E26,Hyperaldosteronism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],[],[],[],[],[],[],{},[],[]
E27,Other disorders of adrenal gland,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],[],[],[],[],[],[],{},[],[]
E28,Ovarian dysfunction,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['isolated gonadotropin deficiency (E23.0)', 'postprocedural ovarian failure (E89.4-)']",[],[],[],[],[],{},[],[]
E29,Testicular dysfunction,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['androgen insensitivity syndrome (E34.5-)', 'azoospermia or oligospermia NOS (N46.0-N46.1)', 'isolated gonadotropin deficiency (E23.0)', ""Klinefelter's syndrome (Q98.0-Q98.1, Q98.4)""]",[],[],[],[],[],{},[],[]
E30,"Disorders of puberty, not elsewhere classified",4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],[],[],[],[],[],[],{},[],[]
E31,Polyglandular dysfunction,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['ataxia telangiectasia [Louis-Bar] (G11.3)', 'dystrophia myotonica [Steinert] (G71.11)', 'pseudohypoparathyroidism (E20.1)']",[],[],[],[],[],{},[],[]
E32,Diseases of thymus,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['aplasia or hypoplasia of thymus with immunodeficiency (D82.1)', 'myasthenia gravis (G70.0)']",[],[],[],[],[],{},[],[]
E34,Other endocrine disorders,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],['pseudohypoparathyroidism (E20.1)'],[],[],[],[],[],{},[],[]
E35,Disorders of endocrine glands in diseases classified elsewhere,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Disorders of other endocrine glands (E20-E35),[],[],"['Echinococcus granulosus infection of thyroid gland (B67.3)', 'meningococcal hemorrhagic adrenalitis (A39.1)', 'syphilis of endocrine gland (A52.79)', 'tuberculosis of adrenal gland, except calcification (A18.7)', 'tuberculosis of endocrine gland NEC (A18.82)', 'tuberculosis of thyroid gland (A18.81)', 'Waterhouse-Friderichsen syndrome (A39.1)']",[],"['code, if applicable, to identify:', 'sequelae of tuberculosis of other organs (B90.8)']","['underlying disease, such as:', 'late congenital syphilis of thymus gland [Dubois disease] (A50.59)']",[],[],{},[],[]
E36,Intraoperative complications of endocrine system,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Intraoperative complications of endocrine system (E36),[],[],[],"['postprocedural endocrine and metabolic complications and disorders, not elsewhere classified (E89.-)']",[],[],[],[],{},[],[]
E40,Kwashiorkor,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),['Severe malnutrition with nutritional edema with dyspigmentation of skin and hair'],[],['marasmic kwashiorkor (E42)'],[],[],[],[],[],{},[],[]
E41,Nutritional marasmus,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),['Severe malnutrition with marasmus'],[],['marasmic kwashiorkor (E42)'],[],[],[],[],[],{},[],[]
E42,Marasmic kwashiorkor,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),"['Intermediate form severe protein-calorie malnutrition', 'Severe protein-calorie malnutrition with signs of both kwashiorkor and marasmus']",[],[],[],[],[],[],[],{},[],[]
E43,Unspecified severe protein-calorie malnutrition,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),['Starvation edema'],[],[],[],[],[],[],[],{},[],[]
E44,Protein-calorie malnutrition of moderate and mild degree,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),[],[],[],[],[],[],[],[],{},[],[]
E45,Retarded development following protein-calorie malnutrition,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),"['Nutritional short stature', 'Nutritional stunting', 'Physical retardation due to malnutrition']",[],[],[],[],[],[],[],{},[],[]
E46,Unspecified protein-calorie malnutrition,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Malnutrition (E40-E46),"['Malnutrition NOS', 'Protein-calorie imbalance NOS']",[],['nutritional deficiency NOS (E63.9)'],[],[],[],[],[],{},[],[]
E50,Vitamin A deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],['sequelae of vitamin A deficiency (E64.1)'],[],[],[],[],[],{},[],[]
E51,Thiamine deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],['sequelae of thiamine deficiency (E64.8)'],[],[],[],[],[],{},[],[]
E52,Niacin deficiency [pellagra],4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),"['Niacin (-tryptophan) deficiency', 'Nicotinamide deficiency', 'Pellagra (alcoholic)']",[],['sequelae of niacin deficiency (E64.8)'],[],[],[],[],[],{},[],[]
E53,Deficiency of other B group vitamins,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],['sequelae of vitamin B deficiency (E64.8)'],[],[],[],[],[],{},[],[]
E54,Ascorbic acid deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),"['Deficiency of vitamin C', 'Scurvy']",[],"['scorbutic anemia (D53.2)', 'sequelae of vitamin C deficiency (E64.2)']",[],[],[],[],[],{},[],[]
E55,Vitamin D deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],"['adult osteomalacia (M83.-)', 'osteoporosis (M80.-)', 'sequelae of rickets (E64.3)']",[],[],[],[],[],{},[],[]
E56,Other vitamin deficiencies,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],['sequelae of other vitamin deficiencies (E64.8)'],[],[],[],[],[],{},[],[]
E58,Dietary calcium deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],"['disorders of calcium metabolism (E83.5-)', 'sequelae of calcium deficiency (E64.8)']",[],[],[],[],[],{},[],[]
E59,Dietary selenium deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),['Keshan disease'],[],['sequelae of selenium deficiency (E64.8)'],[],[],[],[],[],{},[],[]
E60,Dietary zinc deficiency,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],[],[],[],[],[],[],{},[],[]
E61,Deficiency of other nutrient elements,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],"['disorders of mineral metabolism (E83.-)', 'iodine deficiency related thyroid disorders (E00-E02)', 'sequelae of malnutrition and other nutritional deficiencies (E64.-)']",[],"['code for adverse effect, if applicable, to identify drug (T36-T50 with fifth or sixth character 5)']",[],[],[],{},[],[]
E63,Other nutritional deficiencies,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],[],"['dehydration (E86.0)', 'failure to thrive, adult (R62.7)', 'failure to thrive, child (R62.51)', 'feeding problems in newborn (P92.-)', 'sequelae of malnutrition and other nutritional deficiencies (E64.-)']",[],[],[],[],{},[],[]
E64,Sequelae of malnutrition and other nutritional deficiencies,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Other nutritional deficiencies (E50-E64),[],[],[],[],[],['condition resulting from (sequela) of malnutrition and other nutritional deficiencies'],"[""This category is to be used to indicate conditions in categories E43, E44, E46, E50-E63 as the cause of sequelae, which are themselves classified elsewhere.  The 'sequelae' include conditions specified as such; they also include the late effects of diseases classifiable to the above categories if the disease itself is no longer present""]",[],{},[],[]
E65,Localized adiposity,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,"Overweight, obesity and other hyperalimentation (E65-E68)",['Fat pad'],[],[],[],[],[],[],[],{},[],[]
E66,Overweight and obesity,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,"Overweight, obesity and other hyperalimentation (E65-E68)",[],[],"['adiposogenital dystrophy (E23.6)', 'lipomatosis NOS (E88.2)', 'lipomatosis dolorosa [Dercum] (E88.2)', 'Prader-Willi syndrome (Q87.11)']",[],"['code to identify body mass index (BMI), if known (Z68.-)']","['obesity complicating pregnancy, childbirth and the puerperium, if applicable (O99.21-)']",[],[],{},[],[]
E67,Other hyperalimentation,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,"Overweight, obesity and other hyperalimentation (E65-E68)",[],[],"['hyperalimentation NOS (R63.2)', 'sequelae of hyperalimentation (E68)']",[],[],[],[],[],{},[],[]
E68,Sequelae of hyperalimentation,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,"Overweight, obesity and other hyperalimentation (E65-E68)",[],[],[],[],[],['condition resulting from (sequela) of hyperalimentation'],[],[],{},[],[]
E70,Disorders of aromatic amino-acid metabolism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],[],[],[],[],[],[],{},[],[]
E71,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],[],[],[],[],[],[],{},[],[]
E72,Other disorders of amino-acid metabolism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],"['disorders of:', 'aromatic amino-acid metabolism (E70.-)', 'branched-chain amino-acid metabolism (E71.0-E71.2)', 'fatty-acid metabolism (E71.3)', 'purine and pyrimidine metabolism (E79.-)', 'gout (M1A.-, M10.-)']",[],[],[],[],[],{},[],[]
E73,Lactose intolerance,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],[],[],[],[],[],[],{},[],[]
E74,Other disorders of carbohydrate metabolism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],"['diabetes mellitus (E08-E13)', 'hypoglycemia NOS (E16.2)', 'increased secretion of glucagon (E16.3)', 'mucopolysaccharidosis (E76.0-E76.3)']",[],[],[],[],[],{},[],[]
E75,Disorders of sphingolipid metabolism and other lipid storage disorders,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],"['mucolipidosis, types I-III (E77.0-E77.1)', ""Refsum's disease (G60.1)""]",[],[],[],[],[],{},[],[]
E76,Disorders of glycosaminoglycan metabolism,4,"Endocrine, nutritional and metabolic diseases (E00-E89)",,Metabolic disorders (E70-E88),[],[],[],[],[],[],[],[],{},[],[]
